1 BLOCK S FRONT	11/18/2007 4:12:00 AM	19106
N BROAD ST &  W SOMERSET ST	11/18/2007 3:47:00 AM	19132
N BROAD ST  &  W SOMERSET ST	11/18/2007 1:57:00 AM	19132
7100 BLOCK RODNEY ST	11/17/2007 8:35:00 PM	19138
6600 BLOCK ROSS ST	11/17/2007 1:50:00 AM	19119
2000 BLOCK MERCY ST	11/16/2007 11:12:00 PM	19145
6100 BLOCK OLD YORK RD	11/13/2007 10:41:00 PM	19141
5200 BLOCK E ROOSEVELT BLVD	11/13/2007 9:04:00 AM	19124
6300 BLOCK CRESCENTVILLE RD	11/12/2007 5:35:00 PM	19120
N 61ST ST  &  W OXFORD ST	11/11/2007 5:02:00 PM	19151
KELLY DR  &  FOUNTAIN GREEN DR	11/11/2007 4:07:00 AM	19121
900 BLOCK N 7TH ST	11/11/2007 12:53:00 AM	19123
2000 BLOCK S 65TH ST	11/10/2007 2:51:00 AM	19142
1900 BLOCK SIGEL ST	11/8/2007 9:33:00 PM	19145
400 BLOCK W SPENCER AV	11/7/2007 10:53:00 PM	19120
1800 BLOCK W NORRIS ST	11/7/2007 5:43:00 PM	19121
1100 BLOCK RISING SUN AV	11/7/2007 3:17:00 AM	19140
N 21ST ST  &  W YORK ST	11/6/2007 7:23:00 PM	19132
800 BLOCK E HILTON ST	11/5/2007 11:59:00 AM	19134
1900 BLOCK S 30TH ST	11/5/2007 12:56:00 AM	19145
3200 BLOCK N 17TH ST	11/3/2007 11:45:00 PM	19140
5800 BLOCK CALLOWHILL	11/3/2007 7:57:00 PM	19131
300 BLOCK W QUEEN LA	11/3/2007 3:02:00 AM	19144
E ROOSEVELT BLVD  &  LOTT AV	11/2/2007 12:31:00 AM	19115
4600 BLOCK N 16TH ST	11/29/2008 12:00:00 AM	19140
7500 BLOCK HAVERFORD AV	11/28/2008 4:10:00 PM	19151
4300 BLOCK RISING SUN AV	11/26/2008 2:21:00 PM	19140
4900 BLOCK W STILES ST	11/26/2008 12:59:00 PM	19131
W ROOSEVELT BLVD  &  RIDGE AV	11/24/2008 6:01:00 AM	19140
2200 BLOCK E TIOGA ST	11/23/2008 3:00:00 AM	19134
N 16TH ST  &  W YORK ST	11/22/2008 2:15:00 PM	19132
4200 BLOCK WISSAHICKON AVE	11/22/2008 1:39:00 AM	19129
N 29TH ST  &  W FLETCHER ST	11/21/2008 12:01:00 AM	19132
1900 BLOCK MONTROSE ST	11/20/2008 10:33:00 PM	19146
2100 BLOCK GLENDALE AV	11/20/2008 5:54:00 PM	19152
ARAMINGO AV &  E ALLEGHENY AV	11/17/2008 10:34:00 PM	19134
4200 BLOCK O ST	11/16/2008 10:35:00 PM	19124
S 48TH ST  &  SPRINGFIELD AV	11/16/2008 2:54:00 AM	19143
7400 BLOCK BRIAR RD	11/15/2008 5:33:00 PM	19138
2100 BLOCK S 63RD ST	11/14/2008 11:14:00 PM	19142
1700 BLOCK N TANEY ST	11/13/2008 11:59:00 PM	19121
2500 BLOCK S 59TH ST	11/10/2008 7:06:00 PM	19143
6600 BLOCK CORNELIUS ST	11/9/2008 2:26:00 PM	19138
500 BLOCK MAYLAND ST	11/8/2008 11:04:00 PM	19144
1500 BLOCK N FRAZIER ST	11/7/2008 11:44:00 PM	19131
4200 BLOCK PARRISH ST	11/5/2008 8:21:00 PM	19104
S 54TH ST  &  FLORENCE AV	11/4/2008 1:04:00 AM	19143
LINDBERGH BLVD  &  ISLAND AV	11/2/2008 9:42:00 PM	19153
3100 BLOCK W OAKDALE ST	11/2/2008 9:04:00 PM	19132
5000 BLOCK MASTER ST	11/2/2008 7:24:00 PM	19131
2100 BLOCK N REESE ST	11/2/2008 1:49:00 AM	19122
600 BLOCK WASHINGTON AV	11/2/2008 1:04:00 AM	19147
5700 BLOCK RIDGE AV	11/1/2008 6:28:00 PM	19128
2000 BLOCK DICKINSON ST	11/30/2009 5:04:00 PM	19146
3600 BLOCK MELON ST	11/29/2009 8:54:00 PM	19104
6000 BLOCK MARKET ST	11/29/2009 6:50:00 AM	19139
1 BLOCK FARSON ST	11/28/2009 7:42:00 PM	19139
5700 BLOCK DELANCEY ST	11/25/2009 8:52:00 PM	19143
STENTON AV  &  E DUVAL ST	11/24/2009 7:38:00 PM	19138
WISSAHICKON AV  &  W CLAPIER ST	11/21/2009 11:41:00 PM	19144
2600 BLOCK E ELKHART ST	11/21/2009 10:58:00 PM	19134
2200 BLOCK EDGLEY ST	11/21/2009 6:41:00 AM	19121
3000 BLOCK N 15TH ST	11/20/2009 11:36:00 PM	19132
2400 BLOCK W LEHIGH AV	11/20/2009 10:22:00 PM	19132
1300 BLOCK S 46TH ST	11/20/2009 8:51:00 AM	19143
2200 BLOCK S 27TH ST	11/17/2009 7:30:00 PM	19145
6100 BLOCK UPLAND ST	11/17/2009 3:41:00 AM	19143
2300 BLOCK REED ST	11/15/2009 12:44:00 PM	19146
7900 BLOCK CRAIG ST	11/15/2009 1:44:00 AM	19136
5300 BLOCK REINHARD ST	11/14/2009 12:35:00 AM	19143
4700 BLOCK WAYNE AV	11/13/2009 6:46:00 PM	19144
9800 BLOCK HALDEMAN AV	11/10/2009 3:02:00 PM	19115
1200 BLOCK N 42ND ST	11/10/2009 1:09:00 AM	19104
4500 BLOCK H ST	11/9/2009 7:22:00 AM	19124
6700 BLOCK TRINITY ST	11/8/2009 7:33:00 PM	19142
1 BLOCK HERMAN ST	11/8/2009 4:21:00 PM	19144
800 BLOCK E WOODLAWN ST	11/7/2009 12:18:00 PM	19138
4100 BLOCK LEVICK ST	11/7/2009 3:29:00 AM	19135
2000 BLOCK W 65TH AV	11/7/2009 1:27:00 AM	19138
6300 BLOCK N 8TH ST	11/5/2009 8:43:00 AM	19126
1200 BLOCK N HOLLYWOOD ST	11/5/2009 3:23:00 AM	19121
100 BLOCK W CAMBRIA ST	11/3/2009 8:57:00 PM	19133
1100 BLOCK S 15TH ST	11/3/2009 11:59:00 AM	19146
D ST  &  E ROOSEVELT BLVD	11/1/2009 9:43:00 PM	19120
2100 BLOCK N 19TH ST	11/1/2009 5:48:00 PM	19121
SPRUCE ST  &  S 7TH ST	11/1/2009 12:21:00 AM	19106
5700 BLOCK GERMANTOWN AV	12/30/2007 4:37:00 AM	19144
5200 BLOCK E ROOSEVELT BLVD	12/30/2007 3:25:00 AM	19124
6600 BLOCK KINDRED ST	12/27/2007 3:00:00 PM	19149
2300 BLOCK W OAKDALE ST	12/25/2007 9:52:00 PM	19132
400 BLOCK N 60TH ST	12/25/2007 7:30:00 PM	19151
2500 BLOCK N SYDENHAM ST	12/25/2007 2:16:00 PM	19132
3600 BLOCK LINCOLN DR	12/24/2007 2:45:00 PM	19147
5300 BLOCK DELANCEY ST	12/24/2007 3:28:00 AM	19143
S 54TH ST &  KINGSESSING AV	12/22/2007 3:23:00 PM	19143
1800 BLOCK S CECIL ST	12/20/2007 6:39:00 PM	19143
6000 BLOCK COBBS CREEK PKWY	12/20/2007 5:11:00 AM	19050
1600 BLOCK W ERIE AV	12/19/2007 2:14:00 AM	19140
2900 BLOCK BOUDINOT ST	12/17/2007 9:39:00 AM	19134
4100 BLOCK EDGLEY AV	12/16/2007 4:34:00 PM	19121
2200 BLOCK JEFFERSON ST	12/13/2007 5:39:00 PM	19121
N BROAD ST  &  MASTER ST	12/13/2007 2:49:00 AM	19122
2500 BLOCK S 58TH ST	12/11/2007 1:25:00 PM	19143
1900 BLOCK S MOLE ST	12/11/2007 7:15:00 AM	19145
6000 BLOCK LANSDOWNE AV	12/10/2007 11:32:00 AM	19151
400 BLOCK W CUMBERLAND ST	12/8/2007 11:29:00 PM	19133
1600 BLOCK MC KEAN ST	12/8/2007 1:30:00 AM	19145
8300 BLOCK STATE RD	12/7/2007 7:40:00 PM	19136
1600 BLOCK FRANKFORD AV	12/7/2007 9:17:00 AM	19125
3400 BLOCK CIVIC CENTER BLVD	12/6/2007 5:58:00 PM	19104
8000 BLOCK BRUNSWICK AV	12/5/2007 12:46:00 AM	19153
RICHMOND ST  &  E WESTMORELAND ST	12/4/2007 5:01:00 PM	19134
4000 BLOCK GREEN ST	12/3/2007 11:45:00 PM	19104
HOLME AV  &  ACADEMY RD	12/2/2007 12:01:00 PM	19114
N 25TH ST &  W CLEARFIELD ST	12/31/2008 6:50:00 PM	19132
3900 BLOCK N REESE ST	12/29/2008 8:33:00 PM	19140
2600 BLOCK W OAKDALE ST	12/28/2008 5:45:00 PM	19132
2600 BLOCK W OAKDALE ST	12/28/2008 4:08:00 PM	19132
7200 BLOCK OGONTZ AV	12/27/2008 10:28:00 PM	19138
7200 BLOCK OGONTZ AV	12/27/2008 8:41:00 PM	19138
1300 BLOCK S HARMONY ST	12/27/2008 6:27:00 PM	19146
1300 BLOCK S HARMONY ST	12/27/2008 5:55:00 PM	19146
1700 BLOCK N HOWARD ST	12/26/2008 7:20:00 PM	19122
300 BLOCK W QUEEN LA 	12/25/2008 11:08:00 PM	19144
300 BLOCK W QUEEN LA 	12/25/2008 11:07:00 PM	19144
3700 BLOCK GENESEE DR	12/25/2008 7:17:00 AM	19154
M ST  &  E ERIE AV	12/24/2008 9:19:00 PM	19124
4700 BLOCK N FRONT ST	12/23/2008 6:34:00 PM	19120
S 56TH ST  &  HADFIELD ST	12/19/2008 6:54:00 PM	19143
4900 BLOCK COTTAGE ST	12/18/2008 7:34:00 PM	19124
2200 BLOCK CROSS ST	12/18/2008 1:01:00 AM	19146
900 BLOCK E TIOGA ST	12/16/2008 3:22:00 PM	19134
5500 BLOCK TORRESDALE AV	12/14/2008 11:02:00 PM	19124
600 BLOCK E WYOMING AV	12/14/2008 7:57:00 PM	19120
2300 BLOCK S 65TH ST	12/14/2008 2:10:00 AM	19142
1300 BLOCK S PAXON ST	12/14/2008 12:58:00 AM	19143
2300 BLOCK N COLORADO ST	12/14/2008 12:25:00 AM	19132
4800 BLOCK N BROAD ST	12/11/2008 8:17:00 PM	19141
4800 BLOCK N CARLISLE ST	12/10/2008 3:10:00 AM	19141
400 BLOCK N 2ND ST	12/6/2008 3:41:00 AM	19123
1900 BLOCK W PASSYUNK AV	12/5/2008 5:32:00 PM	19145
5600 BLOCK HEISKELL ST	12/3/2008 11:50:00 AM	19144
3300 BLOCK MUTTER ST	12/1/2008 5:10:00 AM	19140
1200 BLOCK BRANDYWINE ST	12/1/2008 4:18:00 AM	19123
4400 BLOCK N MARSHALL ST	12/30/2009 7:59:00 PM	19140
2100 BLOCK COBBS CREEK PKWY	12/29/2009 3:07:00 AM	19142
5200 BLOCK GLENLOCH ST	12/28/2009 10:42:00 PM	19124
6000 BLOCK KEYSTONE ST	12/28/2009 6:17:00 AM	19135
4000 BLOCK G ST	12/28/2009 1:16:00 AM	19124
2700 BLOCK S MARSHALL ST	12/27/2009 2:34:00 AM	19148
500 BLOCK W LEHIGH AV	12/25/2009 3:51:00 AM	19133
BELFIELD AV  &  E WISTER ST	12/19/2009 1:52:00 PM	19141
6400 BLOCK N 20TH ST	12/18/2009 11:48:00 PM	19138
500 BLOCK E CHELTEN AV	12/18/2009 12:19:00 PM	19144
3000 BLOCK JASPER ST	12/17/2009 9:55:00 PM	19134
3100 BLOCK TASKER ST	12/15/2009 4:16:00 PM	19145
5500 BLOCK WILLOWS AV	12/12/2009 5:57:00 PM	19143
4200 BLOCK OTTER ST	12/12/2009 2:31:00 AM	19104
N 4TH ST  &  W NORRIS ST	12/9/2009 6:06:00 PM	19122
FRANKFORD AV  &  E ORLEANS ST	12/9/2009 2:52:00 AM	19134
2800 BLOCK RICHMOND ST	12/7/2009 6:53:00 PM	19134
2000 BLOCK DENNIE ST	12/5/2009 1:14:00 AM	19140
9400 BLOCK STATE RD	12/4/2009 11:01:00 PM	19114
500 BLOCK E WESTMORELAND ST	12/2/2009 5:17:00 PM	19134
5100 BLOCK WAYNE AV	12/1/2009 1:57:00 AM	19144
3300 BLOCK PALETHORP ST	12/31/2009 6:27:00 PM	19140
2900 BLOCK EDGLEY ST	12/31/2009 1:40:00 PM	19121
